consumtion_mw,thermal_mw,nuclear_mw,wind_mw,solar_mw,hydraulic_mw,pumping_mw,biological_mw,energy_exchange_mw,battery_storage,battery_clearance,onshore_wind,offshore_wind,thermal_coverage,thermal_utilization,nuclear_coverage,nuclear_utilization,wind_coverage,wind_utilization,solar_coverage,solar_utilization,hydraulic_coverage,hydraulic_utilization,biological_coverage,biological_utilization,column_30,total_production,green_production,Year,Month,Day
-0.9515069304531586,-0.6338204633774432,1.304627514012802,-0.4927252982903033,-0.780039584278964,-0.6042838286602561,0.40932073024378424,-0.9905611621890743,0.02604293656653031,-1.4032249812316613,-0.6312141252979777,0.10905580525600683,2.088143118449708,-0.4792526818315325,-0.8783930848858059,-0.41759773242880344,-1.007109139394972,-0.7404954330147775,-1.384415662553106,-0.2877418077390591,0.8366929293624781,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.8614899630793337,-0.7718661610912854,-0.9057764414967368,1.23215174064609,0.4844720089349529
-0.9632027971893584,-0.6330944776038787,1.1021162499726584,-0.43480970958519716,-0.8133685317199447,-0.6059453967929982,0.40932073024378424,-1.0156922003803368,0.020641597590041028,-1.2266479028500772,-0.6261501488996908,0.1171323497983678,1.7541111957641287,-0.3982447544559255,-0.7626739393515642,-0.4212852202215677,-1.0708543882108743,-0.744856244556681,-1.4865549193137626,-0.2946036904769972,0.7754380143686255,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.6857922113390241,-0.7611146338495738,-0.9057764414967368,1.23215174064609,0.5993089720481644
-0.7864298335035576,-0.6326359602732063,1.0316335088912045,1.0110829187767636,-0.7902572178010165,-0.6035752187212925,0.40932073024378424,-1.008793484014108,0.0188411512645446,-1.2661468984390258,-0.6686923279815257,0.12224408685049505,1.1613211504911802,2.0566835759863022,2.1260014985507696,-0.4198969031043716,-1.0266067661029232,-0.7402152202249364,-1.3407008893756243,-0.3845783773979192,0.7922965838340832,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.8140882701839754,-0.2651152957434349,-0.9057764414967368,1.23215174064609,0.7141459351613759
-0.7208373406661301,-0.5678321775381852,1.0153744943804217,0.9944796668423721,-0.5312888634147098,-0.6011806058241052,0.40932073024378424,-1.0324462258411784,0.018337026293405594,-1.234127832879628,-0.5503815963743789,0.8438736862071361,0.9882647314614955,1.923450898466744,2.092836428387326,-0.39446278660547435,-0.531137663877336,-0.7356442490906521,-1.1933827943642434,-0.42448932801653844,0.7346330934130719,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.8172442709904979,-0.21939793208085265,-0.9057764414967368,1.23215174064609,0.8289828982745873
-0.6864670338178426,-0.5382960194873767,0.82429489771614,-0.14307804234176177,-0.7086377881189067,-0.5908446746454294,0.40932073024378424,-1.1103031676886186,0.013313781045270555,-0.8783292564090427,-0.49377016211051084,1.172660613399962,0.6342363578124248,0.04349439411267176,-0.179818477897895,-0.4127018945525535,-0.870469354364115,-0.7117035688585958,-0.5584619702897855,-0.47623352539752006,0.5450692540477187,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.4946485598860112,-0.6167236263835569,-0.9057764414967368,1.23215174064609,0.9438198613877988
-0.7026459840559931,-0.5415056408020829,1.0510007792910192,-0.2531137450201582,-0.7291946936573218,-0.5814372668350508,0.40932073024378424,-1.0758095858574743,0.019381285162193524,-1.0845022484140447,-0.4954183431080665,1.1370374858544705,1.0053230785772824,-0.15554761719755444,-0.39964030107492354,-0.41442443616092656,-0.909803470276279,-0.6904073968306658,0.019401751732167894,-0.4536173200469692,0.6290557739849709,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.6842964519991251,-0.647054953546199,-0.9057764414967368,1.23215174064609,1.0586568245010104
-0.7543907300762844,-0.5335962168479853,1.046949049081853,0.4855743316080518,-0.7161793747661359,-0.5943388546892844,0.40932073024378424,-1.0487074858472893,0.019381285162193524,-1.209648061873825,-0.460137715087926,1.2250843167234444,1.1140434329418034,1.073232734699373,1.076140121191421,-0.4127165857389789,-0.8849231431469479,-0.7190241279931967,-0.7731132467356759,-0.4186777334527745,0.6949901039369678,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.7768433486138425,-0.3972321994391003,-0.9057764414967368,1.23215174064609,1.173493787614222
-0.7626495661276554,-0.6032144315550658,1.0321197165163045,0.8828776196418633,-0.7610639791665808,-0.6050657430756642,0.40932073024378424,-1.0220981512918352,0.01880514233803467,-1.2410411015433038,-0.6008780402705042,0.4498496348134956,1.1119751970490093,1.7869709866667116,1.8699176048837634,-0.417322272683328,-0.9707596200844931,-0.7442958189769986,-1.4320944609760655,-0.4014530073963178,0.7598470065171117,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.8024203193194707,-0.2965551654664026,-0.9057764414967368,1.23215174064609,1.2883307507274335
-0.7647117845385527,-0.6322538624976461,1.0697139846713544,1.004817540688314,-0.7527925615534907,-0.6046259162169971,0.40932073024378424,-1.0156922003803368,0.019885410133332528,-1.2904431790977835,-0.6734935508874487,0.12650386772726777,1.160648382526053,2.0444440006214397,2.1135156972343223,-0.4159486467525572,-0.9549503813166155,-0.7430523747220784,-1.4050783167943421,-0.3998425655292507,0.7755647705300197,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.8487220379923601,-0.2629917021640161,-0.9057764414967368,1.23215174064609,1.4031677138406453
-0.6310959713648624,-0.5663802059910562,1.2930800829166782,-0.22315740603475845,-0.6014742746316657,-0.6059209619675168,0.40932073024378424,-1.0930563767730466,0.02577286961770585,-1.2720671605186922,-0.5726917565441901,0.8600040564605155,1.216609011625355,-0.13829308238178234,-0.33983016143547695,-0.4028587996475652,-0.6654314777802308,-0.7465725478944583,-1.4846488723316165,-0.4878567145250477,0.5870255434692716,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.9017469635951052,-0.6406173931356338,-0.9057764414967368,1.23215174064609,1.5180046769538562
